Stand	Schedule	P1_Income	P1_Pine_saw	P1_Pine_pulp	P1_Spruce_saw	P1_Spruce_pulp	P1_Birch_saw	P1_Birch_pulp	P2_Income	P2_Pine_saw	P2_Pine_pulp	P2_Spruce_saw	P2_Spruce_pulp	P2_Birch_saw	P2_Birch_pulp	P3_Income	P3_Pine_saw	P3_Pine_pulp	P3_Spruce_saw	P3_Spruce_pulp	P3_Birch_saw	P3_Birch_pulp	P4_Income	P4_Pine_saw	P4_Pine_pulp	P4_Spruce_saw	P4_Spruce_pulp	P4_Birch_saw	P4_Birch_pulp	P5_Income	P5_Pine_saw	P5_Pine_pulp	P5_Spruce_saw	P5_Spruce_pulp	P5_Birch_saw	P5_Birch_pulp	P6_Income	P6_Pine_saw	P6_Pine_pulp	P6_Spruce_saw	P6_Spruce_pulp	P6_Birch_saw	P6_Birch_pulp	PV_timber	PV_land	Binary
275	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49452.37331	722.0883396	73.15876525	57.28251708	16.19721017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
275	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49959.37138	729.5675365	73.20685042	58.14545299	16.37800186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
275	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51649.73589	755.4029814	72.20166718	61.57375321	15.95354369	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
275	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53172.01746	778.318098	71.61652088	64.37993131	16.19499327	0	0	429.8665466	429.8665466	1
276	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3213.561279	196.1080627	1
277	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5059.448242	428.9793396	1
278	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3278.809326	1008.826782	1
279	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4603.154785	472.117218	1
280	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2848.411865	473.7648926	1
281	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1657.86792	377.131012	1
282	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7947.038574	468.0323486	1
282	2	2617.735211	40.04412563	6.763696669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
282	3	0	0	0	0	0	0	0	2652.08216	40.61199729	6.770924293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
282	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2695.291299	41.58551211	6.370878219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
282	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2739.760288	42.28524755	6.436269346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
282	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2844.792503	44.01165505	6.474368441	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
282	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2961.435473	46.25080972	6.008412905	0	0	0	0	468.0323486	468.0323486	1
282	8	2022.170719	30.59429327	6.011734827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
282	9	0	0	0	0	0	0	0	2049.238412	31.0356241	6.027204356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
282	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2085.115808	31.87987524	5.638318247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
282	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2122.514575	32.45602144	5.712791805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
282	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2206.843399	33.85179585	5.728117052	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
282	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301.892201	35.71632653	5.285405506	0	0	0	0	468.0323486	468.0323486	1
283	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2731.641602	470.037262	1
284	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3439.158203	472.9030151	1
285	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8349.823242	670.6723633	1
286	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3921.550781	471.0290527	1
287	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2849.534668	374.4258728	1
288	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2437.647705	374.4258728	1
289	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7089.272949	472.4525146	1
290	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4891.950195	479.2332764	1
291	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9910.133789	256.9747314	1
291	2	16903.13252	8.618762597	5.521187222	205.0559539	112.7204538	0	16.78424642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.3247986	183.3247986	1
291	3	0	0	0	0	0	0	0	17278.68229	9.768960675	4.737722015	209.4247158	114.5917836	0	17.12037985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.3247986	183.3247986	1
291	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17982.66732	11.97065741	4.611395716	227.2192181	103.3605701	0	17.43512412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.3247986	183.3247986	1
291	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18504.44792	16.04904748	5.271178541	231.5561498	105.3571924	0	15.40635247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.3247986	183.3247986	1
291	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19837.83892	19.43839416	4.488100666	248.3526473	109.5621063	0	16.33041323	0	0	0	0	0	0	0	183.3247986	183.3247986	1
291	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21342.8544	21.01953119	4.46286468	279.1387881	100.1500542	0	17.21631262	256.9747314	256.9747314	1
292	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3970.614258	475.2870483	1
293	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6583.464355	1081.799072	1
294	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4554.20752	749.4064941	1
295	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5081.380859	336.9949036	1
295	2	8117.211449	12.09440498	8.404779323	21.53247959	42.1676148	5.937848083	118.8757518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.6598358	146.6598358	1
295	3	0	0	0	0	0	0	0	8622.632889	12.45613818	8.591708575	26.45584835	41.22395865	6.2618146	124.7199186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.6598358	146.6598358	1
295	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9067.790362	13.03906844	8.598882344	28.29516752	43.44054366	8.247376808	127.6708403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.6598358	146.6598358	1
295	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9482.313725	13.38870144	8.830600806	30.46000335	45.34042067	8.706003568	132.0109352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.6598358	146.6598358	1
295	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11147.31989	15.69639112	8.180835505	46.6025814	44.84656244	12.05336964	144.7164887	0	0	0	0	0	0	0	146.6598358	146.6598358	1
295	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12810.60824	18.08152253	7.4838568	62.40462976	45.5373761	13.64503703	159.1047674	336.9949036	336.9949036	1
296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3448.332275	91.14663696	1
297	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3813.747803	471.3619995	1
298	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5572.962402	468.0323486	1
299	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4843.94873	469.5975952	1
300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4621.978027	386.3777466	1
300	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11255.15531	11.72591526	28.94725684	26.47295151	31.96388113	3.744220906	184.2885196	389.4137573	389.4137573	1
301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6581.304688	468.0323486	1
302	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2259.457031	374.4258728	1
303	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3403.356201	471.0550842	1
304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4381.791016	468.0323486	1
305	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5235.086426	472.8916016	1
306	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5096.422852	473.6051636	1
307	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3394.196777	285.485199	1
308	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4300.949219	403.7028809	1
309	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1952.688843	380.1166382	1
310	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5624.048828	515.7011719	1
311	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2963.071045	412.5609436	1
312	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4300.563965	375.8128662	1
313	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10794.42578	430.4771729	1
313	2	76009.62578	1114.2657	96.1804547	73.62479304	20.54494454	0	32.78753318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
313	3	0	0	0	0	0	0	0	76747.54226	1125.348205	95.05762232	76.40896251	19.05936993	0	33.22967122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
313	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77461.02087	1136.82418	93.50322341	77.28460671	19.48778059	0	33.68748576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
313	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78121.897	1144.949745	95.74474277	78.47563033	19.61639813	0	34.0964448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
313	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80499.44032	1183.243884	93.41192727	82.99286841	19.03952213	0	32.31629288	0	0	0	0	0	0	0	468.0323486	468.0323486	1
313	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82501.89676	1211.573681	94.37488778	86.75113955	19.2821626	0	33.45545774	430.4771729	430.4771729	1
313	8	60996.69702	872.4966813	82.84393784	73.62479304	20.54494454	0	32.78753318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
313	9	0	0	0	0	0	0	0	61613.76976	881.4011156	81.98006665	76.40896251	19.05936993	0	33.22967122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
313	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62216.04469	891.2058991	80.13797833	77.28460671	19.48778059	0	33.68748576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
313	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62763.28478	897.6582526	82.03098733	78.47563033	19.61639813	0	34.0964448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
313	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64776.45199	929.4404458	80.39134805	82.99286841	19.03952213	0	32.31629288	0	0	0	0	0	0	0	468.0323486	468.0323486	1
313	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66447.83107	952.8052051	80.48127831	86.75113955	19.2821626	0	33.45545774	430.4771729	430.4771729	1
314	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10573.5498	411.5775452	1
314	2	34002.18879	484.7263935	49.71707752	31.26665751	27.63673523	0	12.73853366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
314	3	0	0	0	0	0	0	0	34365.81963	490.5910094	48.5973591	32.00220826	27.81289021	0	12.88260362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
314	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34762.12084	495.701839	48.14057392	35.98663213	24.69015121	0	13.01251366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
314	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35089.04434	500.1443718	48.44141544	36.59406714	24.92849029	0	13.14176227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
314	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36253.98731	518.531591	47.96628562	38.78979719	25.39622906	0	11.40929155	0	0	0	0	0	0	0	468.0323486	468.0323486	1
314	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37265.26644	532.4675006	48.2138341	41.40323154	25.48440337	0	11.76672359	411.5775452	411.5775452	1
314	8	28259.44492	392.98773	43.44276016	31.26665751	27.63673523	0	12.73853366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
314	9	0	0	0	0	0	0	0	28566.3901	397.9539614	42.24981572	32.00220826	27.81289021	0	12.88260362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
314	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28907.62247	402.0847109	41.89134548	35.98663213	24.69015121	0	13.01251366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
314	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29178.78638	405.5187071	42.31725555	36.59406714	24.92849029	0	13.14176227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
314	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30192.08286	421.4049413	41.80035231	38.78979719	25.39622906	0	11.40929155	0	0	0	0	0	0	0	468.0323486	468.0323486	1
314	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31057.24186	432.9667934	41.95114611	41.40323154	25.48440337	0	11.76672359	411.5775452	411.5775452	1
315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14560.10156	455.51828	1
316	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505.072113	505.072113	1
317	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12731.13184	354.9035645	1
318	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456.2840881	456.2840881	1
319	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2698.781982	533.9567261	1
320	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2775.203125	158.8237305	1
321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5564.759766	517.0283813	1
322	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5035.495117	1328.127563	1
323	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5388.427246	1015.947205	1
324	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3604.20874	412.5609436	1
325	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2611.161133	533.9567261	1
326	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6475.00293	529.954834	1
326	2	1522.714545	8.764059694	4.945804082	2.930984637	7.316817622	0	11.39446165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.3247986	183.3247986	1
326	3	0	0	0	0	0	0	0	1575.476245	9.153011383	4.984075065	3.025612952	7.59933416	0	11.69921371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.3247986	183.3247986	1
326	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1635.778659	9.41246241	5.154801384	3.672201575	7.345357384	0	12.01141024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.3247986	183.3247986	1
326	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1697.85779	10.15303946	4.845278958	3.887324842	7.520952366	0	12.2849382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.3247986	183.3247986	1
326	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1872.528278	11.1595837	5.169280666	4.976618693	7.676614556	0	13.19438501	0	0	0	0	0	0	0	183.3247986	183.3247986	1
326	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2076.829143	12.84184564	4.946897136	5.606154937	8.355195968	0.221156852	14.19023448	529.954834	529.954834	1
327	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2966.752441	210.5984039	1
328	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9083.939453	926.4018555	1
329	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7595.05127	515.7011719	1
330	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3925.830811	370.2187195	1
331	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6478.746582	515.7011719	1
332	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4856.07666	521.8610229	1
333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5167.492676	516.4661865	1
334	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4526.739258	410.1983948	1
335	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5633.512207	516.9446411	1
336	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6021.57959	462.4362183	1
